cz,czname,stateabbrv,state_id,w2_or_sc_nz_30_q1_f,w2_or_sc_nz_30_q1_m,w2_or_sc_nz_30_q2_f,w2_or_sc_nz_30_q2_m,w2_or_sc_nz_30_q3_f,w2_or_sc_nz_30_q3_m,w2_or_sc_nz_30_q4_f,w2_or_sc_nz_30_q4_m,w2_or_sc_nz_30_q5_f,w2_or_sc_nz_30_q5_m,w2_pos_30_q1_f,w2_pos_30_q1_m,w2_pos_30_q2_f,w2_pos_30_q2_m,w2_pos_30_q3_f,w2_pos_30_q3_m,w2_pos_30_q4_f,w2_pos_30_q4_m,w2_pos_30_q5_f,w2_pos_30_q5_m,w2_pos_30_var_q1_f,w2_pos_30_var_q1_m,w2_pos_30_var_q2_f,w2_pos_30_var_q2_m,w2_pos_30_var_q3_f,w2_pos_30_var_q3_m,w2_pos_30_var_q4_f,w2_pos_30_var_q4_m,w2_pos_30_var_q5_f,w2_pos_30_var_q5_m,w2_or_sc_nz_30_q1_f_sp,w2_or_sc_nz_30_q1_m_sp,w2_or_sc_nz_30_q2_f_sp,w2_or_sc_nz_30_q2_m_sp,w2_or_sc_nz_30_q3_f_sp,w2_or_sc_nz_30_q3_m_sp,w2_or_sc_nz_30_q4_f_sp,w2_or_sc_nz_30_q4_m_sp,w2_or_sc_nz_30_q5_f_sp,w2_or_sc_nz_30_q5_m_sp,w2_pos_30_q1_f_sp,w2_pos_30_q1_m_sp,w2_pos_30_q2_f_sp,w2_pos_30_q2_m_sp,w2_pos_30_q3_f_sp,w2_pos_30_q3_m_sp,w2_pos_30_q4_f_sp,w2_pos_30_q4_m_sp,w2_pos_30_q5_f_sp,w2_pos_30_q5_m_sp,w2_pos_30_var_q1_f_sp,w2_pos_30_var_q1_m_sp,w2_pos_30_var_q2_f_sp,w2_pos_30_var_q2_m_sp,w2_pos_30_var_q3_f_sp,w2_pos_30_var_q3_m_sp,w2_pos_30_var_q4_f_sp,w2_pos_30_var_q4_m_sp,w2_pos_30_var_q5_f_sp,w2_pos_30_var_q5_m_sp,w2_or_sc_nz_30_q1_f_tp,w2_or_sc_nz_30_q1_m_tp,w2_or_sc_nz_30_q2_f_tp,w2_or_sc_nz_30_q2_m_tp,w2_or_sc_nz_30_q3_f_tp,w2_or_sc_nz_30_q3_m_tp,w2_or_sc_nz_30_q4_f_tp,w2_or_sc_nz_30_q4_m_tp,w2_or_sc_nz_30_q5_f_tp,w2_or_sc_nz_30_q5_m_tp,w2_pos_30_q1_f_tp,w2_pos_30_q1_m_tp,w2_pos_30_q2_f_tp,w2_pos_30_q2_m_tp,w2_pos_30_q3_f_tp,w2_pos_30_q3_m_tp,w2_pos_30_q4_f_tp,w2_pos_30_q4_m_tp,w2_pos_30_q5_f_tp,w2_pos_30_q5_m_tp,w2_pos_30_var_q1_f_tp,w2_pos_30_var_q1_m_tp,w2_pos_30_var_q2_f_tp,w2_pos_30_var_q2_m_tp,w2_pos_30_var_q3_f_tp,w2_pos_30_var_q3_m_tp,w2_pos_30_var_q4_f_tp,w2_pos_30_var_q4_m_tp,w2_pos_30_var_q5_f_tp,w2_pos_30_var_q5_m_tp,pop2000,Bj_p25_czkir26_f_cc2,Bj_p25_czkir26_m_cc2,cs_race_bla,cs_race_theil_2000,cs00_seg_inc_pov25,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,taxrate,eitc_exposure,tax_st_diff_top20,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,cs_race_bla_st,cs00_seg_inc_pov25_st,cs_fam_wkidsinglemom_st,e_rank_b_kir26_f_p25,e_rank_b_kir26_m_p25
26408,Glasgow,MT,Montana,0.782608696,0.820512821,0.914893617,0.965517241,0.87037037,0.980392157,0.871794872,0.864864865,0.9,0.923076923,0.673913044,0.820512821,0.808510638,0.948275862,0.833333333,0.960784314,0.871794872,0.864864865,0.9,0.846153846,0.004777266,0.003776193,0.003294068,0.000845668,0.002572017,0.000738781,0.002865861,0.003158747,0.0045,0.010013655,0.75,0.736842105,,1,,,,,,,0.625,0.736842105,,0.909090909,,,,,,,0.014648438,0.01020557,,0.007513148,,,,,,,0.8,0.9,0.904761905,0.957446809,0.882352941,0.98,0.871794872,0.861111111,0.9,0.923076923,0.7,0.9,0.785714286,0.957446809,0.843137255,0.96,0.871794872,0.861111111,0.9,0.846153846,0.007,0.0045,0.004008746,0.00086686,0.002593271,0.000768,0.002865861,0.003322188,0.0045,0.010013655,12276,,,0.001221896,0.21277401,0.022472441,0.6966601,31217.482,0.31823,4.7579999,0.036842152,0,0,13.59516129,9.2371082,-0.027612986,,,,0.014408716,0.082107344,0.60456997,0.005050505,0.01018247,0.010859947,1.564283526,0.59742588,0.000977517,0.16450778,0.074294955,0.61295867,-1.1888943,-1.8875959,-1.4920714,42.807648,55.036652
26409,Glendive,MT,Montana,0.909090909,0.814814815,0.927272727,0.857142857,0.892307692,0.962962963,0.857142857,0.925925926,1,,0.909090909,0.777777778,0.836363636,0.80952381,0.861538462,0.944444444,0.761904762,0.888888889,0.916666667,,0.003756574,0.006401463,0.002488355,0.00367131,0.00183523,0.000971651,0.004319188,0.00182899,0.006365741,,0.9,0.846153846,0.923076923,,,,,,,,0.9,0.769230769,0.846153846,,,,,,,,0.009,0.013654985,0.010013655,,,,,,,,0.916666667,0.785714286,0.928571429,0.857142857,0.885245902,0.959183674,0.857142857,0.934782609,1,,0.916666667,0.785714286,0.833333333,0.8,0.852459016,0.93877551,0.761904762,0.891304348,0.916666667,,0.006365741,0.012026239,0.003306878,0.004571429,0.002061847,0.001172981,0.004319188,0.002106107,0.006365741,,12051,,,0.002074517,0.012383818,0.00505115,0.73525375,29214.826,0.25994,4.2909999,0.028424138,0,0,14.50747777,11.656191,-0.025667742,0.082980663,1236,0.079869509,0.008536586,0.01813683,0.65714002,0.003319227,0.00871297,0.010149352,1.750993158,0.54161483,0.000995768,0.14335664,0.084859587,0.6062271,-1.1804051,-2.4759507,-2.0726192,48.200558,62.075718
26410,Dickinson,ND,North Dakota,0.862068966,0.9375,0.909090909,0.921259843,0.910447761,0.964539007,0.914285714,0.95412844,0.933333333,0.96875,0.775862069,0.875,0.859504132,0.88976378,0.865671642,0.943262411,0.828571429,0.908256881,0.911111111,0.9375,0.002998278,0.001708984,0.00099799,0.000772317,0.000867793,0.000379563,0.00135277,0.000764462,0.001799726,0.001831055,0.857142857,0.961538462,0.954545455,0.954545455,,,,,,,0.714285714,0.923076923,0.954545455,0.954545455,,,,,,,0.00728863,0.002730997,0.001972201,0.001972201,,,,,,,0.866666667,0.921052632,0.898989899,0.914285714,0.914728682,0.962406015,0.912621359,0.961538462,0.952380952,0.967741936,0.833333333,0.842105263,0.838383838,0.876190476,0.868217054,0.939849624,0.834951456,0.913461539,0.928571429,0.935483871,0.00462963,0.003499052,0.00136865,0.00103315,0.000886947,0.000425055,0.001337937,0.000760092,0.001579203,0.001946897,27124,-0.27779347,0.52686143,0.001769651,0.21900362,0.009359773,0.6586991,29908.723,0.31154001,8.0930004,0.019241983,0,3.44,18.11033422,10.288763,-0.026924295,0.036867719,1982,-0.060381468,0.082324266,0.258890952,0.60290998,0.009917416,0.014267807,0.007847951,1.2612914,0.83627045,0.000147471,0.15384616,0.071739636,0.59761178,-1.1834406,-2.3304391,-1.7847071,49.231575,66.456635
26411,Sidney,ND,North Dakota,0.879310345,0.919354839,0.862745098,0.900900901,0.888888889,0.892473118,0.907894737,0.904761905,0.92,0.8125,0.810344828,0.838709677,0.803921569,0.891891892,0.824074074,0.88172043,0.828947368,0.880952381,0.88,0.75,0.00264976,0.002181867,0.001545409,0.000868655,0.00134237,0.001121393,0.001865706,0.001248515,0.004224,0.01171875,0.965517241,0.866666667,0.8125,0.857142857,0.916666667,0.9,,,,,0.931034483,0.8,0.8125,0.857142857,0.833333333,0.9,,,,,0.002214113,0.005333333,0.004760742,0.004373178,0.011574074,0.009,,,,,0.793103448,0.96875,0.885714286,0.915662651,0.885416667,0.891566265,0.905405405,0.9,0.913043478,0.785714286,0.689655172,0.875,0.8,0.903614458,0.822916667,0.879518072,0.824324324,0.8875,0.869565217,0.714285714,0.007380377,0.003417969,0.002285714,0.001049342,0.001517967,0.001276699,0.001956942,0.001248047,0.004931372,0.014577259,22035,,,0.000862265,0.48078156,0.005349574,0.63666123,30291.998,0.29631999,5.4070001,0.022753671,0,3.44,14.36499218,5.5122581,-0.018633533,0.045382347,1920,-0.18459068,0.04199725,0.160148877,0.63255,0.010301793,0.016972998,0.013977598,1.421060165,0.65840709,0.000862265,0.18113612,0.081124835,0.59347641,-1.192475,-2.4658723,-1.0356635,45.206097,58.018147
26412,Williston,ND,North Dakota,0.85,0.857142857,0.871287129,0.925531915,0.876811594,0.923076923,0.881355932,0.948453608,0.804878049,0.956521739,0.733333333,0.839285714,0.782178218,0.882978723,0.811594203,0.874125874,0.838983051,0.917525773,0.804878049,0.913043478,0.003259259,0.002408664,0.001686886,0.001099227,0.001108037,0.000769439,0.001144835,0.000780126,0.003830473,0.00172598,0.821428571,0.88,0.96,0.95,,,,,,,0.75,0.88,0.84,0.95,,,,,,,0.006696429,0.004224,0.005376,0.002375,,,,,,,0.875,0.838709677,0.842105263,0.918918919,0.876923077,0.925373134,0.888888889,0.956043956,0.804878049,0.955555556,0.71875,0.806451613,0.763157895,0.864864865,0.815384615,0.880597015,0.846153846,0.923076923,0.804878049,0.911111111,0.006317139,0.005035078,0.002378262,0.001579373,0.001157943,0.000784671,0.001112628,0.000780285,0.003830473,0.001799726,24286,,,0.000864696,0.091669448,0.014855263,0.70195603,32277.371,0.32065001,7.2520003,0.01903696,0,3.44,16.13279737,9.6519432,-0.033545595,0.041175988,1592,-0.005334602,0.032722287,0.046955875,0.63699001,0.009964589,0.010788108,0.013187533,1.353340696,0.82784319,0.000329408,0.18677302,0.090173937,0.58422339,-1.1924508,-2.1448445,-0.88094407,47.444115,67.815086
26501,Brookings,SD,South Dakota,0.893617021,0.905660377,0.905172414,0.891891892,0.872340426,0.928961749,0.923529412,0.955555556,0.913043478,0.94520548,0.872340426,0.886792453,0.844827586,0.873873874,0.835106383,0.907103825,0.894117647,0.911111111,0.884057971,0.863013699,0.002369417,0.001894181,0.00113012,0.000992958,0.000732467,0.000460473,0.00055689,0.000599909,0.0014855,0.001619467,0.894736842,0.916666667,0.945945946,0.914285714,0.894736842,1,,,,,0.894736842,0.916666667,0.864864865,0.914285714,0.789473684,0.875,,,,,0.004956991,0.00318287,0.003158747,0.002239067,0.008747631,0.006835938,,,,,0.892857143,0.896551724,0.886075949,0.881578947,0.869822485,0.922155689,0.921686747,0.961538462,0.911764706,0.958333333,0.857142857,0.862068966,0.835443038,0.855263158,0.840236686,0.910179641,0.891566265,0.915384615,0.882352941,0.875,0.004373178,0.004100209,0.001740228,0.001628791,0.000794314,0.000489537,0.000582385,0.000595812,0.001526562,0.001519097,40630,-2.057462,0.70375532,0.002633522,0.12564851,0.017358167,0.63987213,30234.068,0.31682,9.0710001,0.029433632,0,0,15.54822676,12.972196,-0.021681014,0.024612356,1933,0.12667805,0.19587214,1.10430932,0.68592,0.016933301,0.017154812,0.019401917,1.261869309,0.66305685,0.000393798,0.15083678,0.062522598,0.52497894,-1.1748393,-2.0603161,-1.8673073,49.523937,58.010635
26502,Madison,SD,South Dakota,0.75,0.875,0.921568628,0.958333333,0.891566265,0.938271605,0.872340426,0.973684211,0.947368421,0.958333333,0.714285714,0.875,0.823529412,0.958333333,0.86746988,0.913580247,0.872340426,0.973684211,0.947368421,0.958333333,0.00728863,0.004557292,0.002849583,0.000831887,0.001385131,0.000974708,0.002369417,0.000674297,0.002624289,0.001663773,0.636363636,,0.8,,,,,,,,0.545454546,,0.8,,,,,,,,0.022539444,,0.016000001,,,,,,,,0.823529412,0.944444444,0.951219512,0.951219512,0.884615385,0.948717949,0.866666667,0.973684211,0.947368421,0.958333333,0.823529412,0.944444444,0.829268293,0.951219512,0.858974359,0.923076923,0.866666667,0.973684211,0.947368421,0.958333333,0.008548749,0.002914952,0.003453229,0.001131731,0.001553044,0.000910332,0.002567901,0.000674297,0.002624289,0.001663773,14160,,,0.002683616,0.017259724,0.017942689,0.63172042,30818.75,0.32321,9.6040001,0.026754733,0,0,17.1504498,13.989761,-0.02409336,0.070621468,1935,-0.015656309,0.16743931,0.198173988,0.60033,0.013983051,0.019279661,0.008042895,2.281078356,0.72514123,0.000423729,0.13868614,0.067716949,0.56384367,-1.1743406,-2.0405755,-2.2008133,49.331295,56.089012
26503,Sioux Falls,SD,South Dakota,0.8647343,0.887892377,0.88627451,0.904665314,0.896782842,0.942159383,0.933884298,0.924242424,0.920255183,0.934891486,0.806763285,0.865470852,0.849019608,0.880324544,0.855227882,0.916452442,0.900826446,0.897727273,0.881977672,0.888146912,0.000753122,0.000522112,0.000251344,0.000213698,0.000165969,9.84156E-05,0.000105476,0.000115926,0.000166018,0.000165846,0.846774194,0.891891892,0.877934272,0.914691943,0.863636364,0.953271028,0.962962963,0.862068966,0.961538462,0.923076923,0.806451613,0.871621622,0.840375587,0.90521327,0.818181818,0.934579439,0.962962963,0.827586207,0.961538462,0.923076923,0.001258769,0.000756063,0.000629786,0.000406646,0.001690458,0.000571409,0.001320937,0.004920251,0.001422394,0.002730997,0.891566265,0.88,0.892255892,0.897163121,0.901215806,0.940387481,0.932926829,0.926605505,0.918469218,0.935427574,0.807228916,0.853333333,0.855218855,0.861702128,0.860182371,0.913561848,0.898780488,0.900393185,0.878535774,0.886561955,0.001874824,0.001668741,0.000416901,0.000422594,0.000182779,0.000117685,0.000110944,0.000117543,0.000177555,0.000175515,200630,1.2459918,0.81031704,0.012151722,0.082369842,0.063457578,0.4391498,36624.383,0.38734999,13.169999,0.027982382,0,0,17.27333085,-0.6000126,-0.003993179,0.039874397,5666.3882,0.022950431,0.11906763,0.492366479,0.70152003,0.025519613,0.019448736,0.033684202,1.629062557,0.6432637,0.000869118,0.18079506,0.089445464,0.5632534,-1.0800705,-0.50343895,-1.0450246,48.043888,54.230488
26504,Watertown,SD,South Dakota,0.934210526,0.838235294,0.930851064,0.911917098,0.904214559,0.961206897,0.945578231,0.984251969,0.973684211,0.956521739,0.907894737,0.823529412,0.877659575,0.865284974,0.842911877,0.926724138,0.931972789,0.960629921,0.934210526,0.934782609,0.001100288,0.002137187,0.000571134,0.000603974,0.000507324,0.0002927,0.000431289,0.000297796,0.0008087,0.000662653,0.945945946,0.8125,0.914285714,0.911111111,1,1,,,,,0.918918919,0.78125,0.8,0.844444444,1,0.9,,,,,0.002013701,0.005340576,0.004571429,0.002919067,0,0.009,,,,,0.923076923,0.861111111,0.934640523,0.912162162,0.899598394,0.95945946,0.94520548,0.984251969,0.973333333,0.95505618,0.897435897,0.861111111,0.895424837,0.871621622,0.835341366,0.927927928,0.931506849,0.960629921,0.946666667,0.93258427,0.002360121,0.003322188,0.000612021,0.000756063,0.000552394,0.000301251,0.000436999,0.000297796,0.000673185,0.000706414,40078,4.0545325,4.7341366,0.001147762,0.028161213,0.020350337,0.59493196,35142.73,0.33030999,7.6899996,0.0273652,0,0,17.40945555,14.260263,-0.012759792,0.024951344,1980,0.37611797,0.19895671,1.113247033,0.66349,0.012201208,0.014771196,0.010644398,1.789119446,0.82554018,0.001122811,0.14447865,0.070775598,0.61060679,-1.1896324,-1.9592639,-2.0418227,49.579872,58.281727
26601,Milbank,MN,Minnesota,0.914285714,0.921052632,0.91011236,0.926829268,0.874015748,0.951456311,0.951612903,0.957746479,0.935483871,0.88,0.857142857,0.894736842,0.876404494,0.890243902,0.850393701,0.912621359,0.919354839,0.901408451,0.838709677,0.8,0.003498542,0.002478496,0.001217075,0.001191582,0.001001766,0.00077421,0.001195831,0.001251708,0.004363734,0.0064,0.875,0.882352941,0.866666667,1,,,,,,,0.75,0.882352941,0.866666667,1,,,,,,,0.01171875,0.006106249,0.007703704,0,,,,,,,0.947368421,0.952380952,0.918918919,0.9,0.868852459,0.947368421,0.951612903,0.957746479,0.935483871,0.88,0.947368421,0.904761905,0.878378378,0.85,0.844262295,0.915789474,0.919354839,0.901408451,0.838709677,0.8,0.002624289,0.004103228,0.001443646,0.002125,0.001077733,0.00081178,0.001195831,0.001251708,0.004363734,0.0064,17801,,,0.000674119,0.070286222,0.003296976,0.65021396,34360.766,0.30954,6.6610003,0.024732612,17.285715,2.5,15.60002615,11.684896,-0.033452634,,,,0.07835456,0.257999232,0.67916,0.0043256,0.006123252,0.009502607,2.339116138,1.0041571,0.000561766,0.1189118,0.056924962,0.63454992,-1.1943483,-2.535193,-2.743571,50.442181,58.650711
26602,Sisseton,SD,South Dakota,0.833333333,0.820895522,0.892473118,0.896907217,0.869047619,0.891089109,0.927272727,0.921568628,1,1,0.759259259,0.746268657,0.870967742,0.855670103,0.845238095,0.861386139,0.890909091,0.862745098,1,1,0.003384901,0.002826146,0.001208419,0.001273183,0.00155727,0.001182179,0.001767092,0.002321882,0,0,0.827586207,0.838709677,0.75,0.863636364,,,,,,,0.75862069,0.806451613,0.75,0.772727273,,,,,,,0.006314322,0.005035078,0.009375,0.00798272,,,,,,,0.84,0.805555556,0.931506849,0.906666667,0.87012987,0.905263158,0.924528302,0.918367347,1,1,0.76,0.694444444,0.904109589,0.88,0.844155844,0.873684211,0.886792453,0.857142857,1,1,0.007296,0.005894205,0.001187609,0.001408,0.001708529,0.001161685,0.001894181,0.002498959,0,0,20859,,,0.001054701,0.26269054,0.016346408,0.56320369,30613.076,0.29216,4.579,0.025967838,0,0,13.90422446,4.7937088,-0.006081034,0.047940936,,-0.15772815,0.099434115,0.750084296,0.63094002,0.008149959,0.009252601,0.00747895,2.331133716,0.8310082,0.00052735,0.17086257,0.078207664,0.57894063,-1.190559,-2.0944853,-1.3176476,45.468254,50.159336
26603,East Corson UT,SD,South Dakota,0.628571429,0.818181818,0.767857143,0.658536585,0.933333333,0.866666667,1,,,,0.6,0.781818182,0.714285714,0.658536585,0.933333333,0.8,1,,,,0.006857143,0.003101428,0.003644315,0.005484541,0.004148148,0.010666667,0,,,,0.545454546,0.828571429,0.75862069,0.636363636,,,,,,,0.545454546,0.828571429,0.724137931,0.636363636,,,,,,,0.011269722,0.004058309,0.006888351,0.021036815,,,,,,,0.769230769,0.8,0.777777778,0.666666667,0.916666667,0.857142857,1,,,,0.692307692,0.7,0.703703704,0.666666667,0.916666667,0.785714286,1,,,,0.016385982,0.0105,0.0077224,0.007407407,0.006365741,0.012026239,0,,,,8225,,,0.000607903,0.23370917,0.011290509,0.50460404,17400.508,0.45649999,14.907999,0.017192176,0,0,12.30055325,-22.102459,0.099252619,0.2431611,17000,-0.22875571,0.015810277,5.16E-07,0.60598999,0.009240122,0.01556231,0.005056251,-0.243515065,0.69276595,0,0.34390992,0.10491741,0.40484235,-1.1950076,-2.265234,3.4320858,33.73875,35.010426
26604,Mobridge,SD,South Dakota,0.941176471,0.736842105,0.909090909,0.894736842,0.944444444,0.941176471,0.941176471,0.944444444,,,0.823529412,0.684210526,0.878787879,0.842105263,0.861111111,0.911764706,0.764705882,0.944444444,,,0.008548749,0.01137192,0.003227871,0.003499052,0.003322188,0.002366172,0.010584164,0.002914952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.909090909,0.727272727,0.888888889,0.882352941,0.944444444,0.9375,0.941176471,0.944444444,,,0.818181818,0.727272727,0.851851852,0.823529412,0.861111111,0.9375,0.764705882,0.944444444,,,0.013523666,0.018031554,0.004674084,0.004274374,0.003322188,0.001831055,0.010584164,0.002914952,,,7756,,,0.000257865,0.14069699,0.004302288,0.70801961,31321.746,0.27149999,4.9549999,0.026687806,0,0,15.51196172,19.040257,-0.010016602,,,,0.029278599,3.37E-07,0.67365003,0.004899433,0.006188757,0.004919559,2.378509847,0.83419287,0.000644662,0.18887602,0.08265695,0.57942688,-1.1984928,-2.5012414,-0.82322174,,56.759705
26605,Aberdeen,SD,South Dakota,0.870588235,0.89010989,0.891089109,0.893258427,0.912878788,0.92139738,0.926829268,0.924731183,0.932692308,0.964285714,0.870588235,0.824175824,0.841584158,0.837078652,0.859848485,0.864628821,0.882926829,0.908602151,0.865384615,0.928571429,0.001325463,0.001592418,0.000660001,0.000766168,0.000456474,0.000511117,0.00050423,0.000446475,0.001120135,0.000592201,0.848484849,0.85,0.905660377,0.872340426,1,0.941176471,,,,,0.848484849,0.8,0.867924528,0.85106383,0.9375,0.941176471,,,,,0.003895706,0.004,0.002162859,0.002696898,0.003662109,0.003256666,,,,,0.884615385,0.921568628,0.88590604,0.900763359,0.907258065,0.919811321,0.925742574,0.934065934,0.932038835,0.963963964,0.884615385,0.843137255,0.832214765,0.832061069,0.85483871,0.858490566,0.881188119,0.917582418,0.873786408,0.927927928,0.001962904,0.002593271,0.000937137,0.001066683,0.000500361,0.00057304,0.000518295,0.000415522,0.001070716,0.000602502,52825,3.3892727,4.6837492,0.002233791,0.048758354,0.027128942,0.67638892,33759.895,0.36581999,10.84,0.030323973,0,0,15.44181151,7.6764703,-0.014440937,0.037860863,2465.8203,-0.013690541,0.093765266,0.274578853,0.68507999,0.008386181,0.009597728,0.007652246,2.063019788,0.86239469,0.000624704,0.15360452,0.075385481,0.59085155,-1.1788193,-1.7303357,-1.7913394,51.034466,57.826004
26701,Bemidji,MN,Minnesota,0.823529412,0.775577558,0.839243499,0.856435644,0.892944039,0.904977376,0.916129032,0.942028986,0.9,0.937142857,0.76816609,0.729372937,0.803782506,0.819306931,0.829683698,0.880090498,0.848387097,0.901449275,0.870588235,0.925714286,0.000616218,0.000651446,0.000372852,0.000366443,0.000343817,0.000238758,0.000414924,0.000257503,0.000662732,0.000392956,0.813664596,0.73255814,0.785123967,0.793103448,0.918918919,0.767441861,0.75,1,0.9,,0.788819876,0.686046512,0.760330579,0.786206897,0.837837838,0.767441861,0.75,1,0.9,,0.001034678,0.001252248,0.001506017,0.001159211,0.003672043,0.004150578,0.01171875,0,0.009,,0.8359375,0.832061069,0.860927152,0.891891892,0.890374332,0.919799499,0.925170068,0.940119761,0.9,0.93373494,0.7421875,0.786259542,0.821192053,0.837837838,0.828877005,0.892230576,0.853741497,0.898203593,0.86875,0.921686747,0.001494885,0.001282866,0.000486211,0.000524578,0.000379251,0.00024099,0.000424718,0.000273754,0.000712646,0.000434821,101639,0.35522321,0.53399265,0.002440008,0.31748831,0.027467104,0.44868138,31567.291,0.39495,9.3190002,0.020750647,17.285715,2.5,16.53210822,4.0872545,0.006498486,0.039354973,2810.2537,0.073718481,0.11008528,0.506215339,0.62162,0.018221352,0.017385059,0.013755213,1.443180231,0.56446838,0.001052746,0.21124706,0.08702451,0.57038242,-1.176766,-1.7189153,-0.20919056,41.335533,48.984318
26702,Grafton,ND,North Dakota,0.765625,0.852941177,0.905660377,0.909090909,0.898089172,0.95483871,0.867256637,0.908333333,0.893333333,0.914893617,0.71875,0.808823529,0.877358491,0.892561984,0.853503185,0.941935484,0.82300885,0.883333333,0.866666667,0.893617021,0.003158569,0.002273942,0.0010151,0.000792521,0.000796404,0.000352858,0.001289073,0.000858796,0.001540741,0.002022673,0.782608696,0.925925926,0.833333333,0.964285714,,1,,,,,0.782608696,0.925925926,0.777777778,0.928571429,,1,,,,,0.007397058,0.002540263,0.009602195,0.002368805,,0,,,,,0.756097561,0.804878049,0.920454546,0.892473118,0.894039735,0.951724138,0.869158879,0.907563025,0.890410959,0.914893617,0.682926829,0.731707317,0.897727273,0.88172043,0.847682119,0.937931035,0.822429907,0.882352941,0.863013699,0.893617021,0.005281409,0.004788091,0.00104333,0.001121393,0.00085508,0.000401492,0.00136485,0.000872321,0.001619467,0.002022673,31090,1.4100217,0.063517056,0.001608234,0.071751103,0.011764217,0.58176881,34409.391,0.33695,9.8789997,0.026479838,0,3.44,15.48963855,8.8809137,-0.02556094,0.032164682,13175,,0.11195788,0.058607524,0.69915003,0.006722419,0.011514957,0.025943397,2.415160596,0.87626249,0.000385976,0.12369247,0.066960037,0.61738819,-1.1850476,-2.2492359,-2.6123533,50.241043,60.75367
26703,Thief River Falls,MN,Minnesota,0.891304348,0.907407407,0.92248062,0.917355372,0.948051948,0.951515152,0.936363636,0.934579439,0.931818182,0.931818182,0.869565217,0.888888889,0.868217054,0.859504132,0.928571429,0.945454546,0.909090909,0.915887851,0.909090909,0.909090909,0.002465686,0.00182899,0.000886947,0.00099799,0.000430692,0.000312547,0.000751315,0.000719975,0.001878287,0.001878287,0.9,0.928571429,0.923076923,0.892857143,,1,,,,,0.85,0.928571429,0.884615385,0.857142857,,1,,,,,0.006375,0.002368805,0.003925808,0.004373178,,0,,,,,0.884615385,0.884615385,0.922330097,0.924731183,0.951724138,0.947712418,0.934579439,0.933962264,0.930232558,0.931818182,0.884615385,0.846153846,0.86407767,0.860215054,0.931034483,0.941176471,0.906542056,0.91509434,0.906976744,0.909090909,0.003925808,0.005006827,0.001140267,0.001292958,0.000442823,0.000361852,0.000791809,0.000732988,0.001962091,0.001878287,28038,-2.5598233,3.3618758,0.001569299,0.066744983,0.007281578,0.53399986,32094.953,0.33585,9.085,0.021839879,17.285715,2.5,15.59258733,9.5158157,-0.03205128,0.071331762,2427.0769,-0.090583943,0.17424704,0.286966535,0.62431997,0.010093445,0.013232042,0.016331032,2.338049098,0.82605749,0.000463656,0.16431248,0.076773047,0.58936173,-1.1854353,-2.4006243,-1.4974318,51.52446,59.658356
26704,Grand Forks,ND,North Dakota,0.828125,0.884615385,0.893004115,0.921568628,0.88261851,0.917570499,0.900442478,0.933333333,0.912547529,0.940239044,0.8046875,0.869230769,0.868312757,0.890196078,0.848758465,0.898047722,0.853982301,0.901149425,0.878326996,0.920318725,0.001227856,0.000874374,0.000470559,0.000383322,0.000289769,0.000198607,0.000275877,0.00020478,0.000406345,0.00029216,0.831168831,0.8625,0.868421053,0.96,0.867924528,0.894736842,1,,,,0.805194805,0.85,0.842105263,0.946666667,0.811320755,0.894736842,1,,,,0.002037093,0.00159375,0.001749526,0.000673185,0.00288829,0.00165233,0,,,,0.823529412,0.92,0.904191617,0.905555556,0.884615385,0.920792079,0.897494305,0.93676815,0.911538462,0.943319838,0.803921569,0.9,0.880239521,0.866666667,0.853846154,0.898514852,0.849658314,0.903981265,0.876923077,0.923076923,0.003090817,0.0018,0.000631245,0.000641975,0.000319982,0.000225708,0.000290977,0.000203277,0.000415112,0.000287473,108213,0.67321795,1.7432114,0.00893608,0.077113919,0.051632129,0.61343956,31651.467,0.33309999,10.207,0.021589104,0,3.44,16.82182157,8.004281,-0.016747272,0.027723102,2732.8816,0.093978897,0.074442253,0.16824429,0.63252002,0.018694612,0.023767939,0.026861474,1.611706483,0.67382848,0.000572944,0.18073456,0.073656917,0.53234863,-1.1120874,-0.90281004,-1.0466852,46.657715,56.736866
